uid	followers_count	friends_count	statuses_count	favourites_count	listed_count	created_year	name_words	screen_name_length	description_length
68857077	1.17951126349e-05	0.000583926650617	0.00389508816923	0.000827520529613	0.0	0.3	0.684210526316	0.666666666667	0.568862275449
197516080	0.000147799982813	0.0009868701873	0.00567120472176	0.0068064043561	0.000781773509046	0.4	0.631578947368	0.75	0.820359281437
8685682	3.80332203329e-05	0.000201471768342	0.00319028001346	6.33600405504e-05	0.000223363859727	0.1	0.578947368421	0.25	0.0
2976908908	2.02201930884e-05	0.000590756202086	0.00150601587865	0.00110976071025	6.70091579182e-05	0.9	0.631578947368	0.916666666667	0.814371257485
2701255986	5.29576485649e-05	0.000874182588059	0.0107822006384	0.00893568571884	0.000156354701809	0.8	0.736842105263	0.833333333333	0.0
620018150	0.000165131576889	0.000652222165309	0.00606498785911	0.0365894634173	0.000201027473755	0.6	0.894736842105	0.75	0.526946107784
271451861	0.000672562136774	0.00562072085916	0.0706426940951	0.000971520621773	0.000692427965155	0.5	0.789473684211	0.333333333333	0.443113772455
194773838	3.10524393858e-05	0.000628318735167	0.0155321528934	0.0327590609658	0.000469064105428	0.4	0.578947368421	0.75	0.784431137725
2893677862	2.88859901263e-06	0.0	0.00194890822943	1.9200012288e-06	2.23363859727e-05	0.8	0.842105263158	1.0	0.0
2392573227	1.6850160907e-05	0.000836620054978	0.00030284014951	0.00166080106291	8.9345543891e-05	0.8	0.368421052632	0.583333333333	0.0
1195278157	0.000322560223077	0.00726664276324	0.0492556316445	0.047462430376	0.00225597498325	0.7	0.473684210526	0.75	0.425149700599
830253571	0.00148449917591	0.00060100052929	0.0302476377559	0.0159532902101	0.00308242126424	0.6	0.736842105263	0.583333333333	0.131736526946
377029968	0.00259348048017	0.0400211716096	0.108017533808	0.00693120443597	0.027071699799	0.5	0.736842105263	0.666666666667	0.976047904192
122799299	0.00074261066283	0.00393382164626	0.0170145235952	0.000647040414106	0.00607549698459	0.4	0.526315789474	0.916666666667	0.275449101796
27317580	0.000116025393674	0.000256108180095	0.0190634691112	0.026382736885	8.9345543891e-05	0.3	0.473684210526	0.916666666667	0.359281437126
12754762	0.00109261257653	0.00174495040038	0.0469529551924	0.00105600067584	0.00562876926513	0.2	0.263157894737	0.333333333333	0.59880239521
85973106	8.49729542882e-05	0.00211716095545	0.0113551414618	0.00426240272794	0.000134018315836	0.3	0.947368421053	0.583333333333	0.730538922156
2873086293	2.57566745293e-05	0.000245863852891	0.0184450567939	0.0216096138302	0.000156354701809	0.8	0.315789473684	0.166666666667	0.14371257485
15751454	0.000144189234047	0.00220594512455	0.0949681244828	0.00225792144507	0.00129551038642	0.2	0.789473684211	1.0	0.880239520958
591690042	1.54058614007e-05	0.000372210555072	0.00203621349776	0.00445440285082	4.46727719455e-05	0.6	1.0	0.916666666667	0.826347305389
4092854173	5.24762153961e-05	0.00358551452133	0.0126692676361	0.0117753675362	0.000178691087782	0.9	0.105263157895	1.0	0.287425149701
270212875	0.000898595009512	0.0124980791886	0.0749279276821	0.0598022782735	0.000580746035291	0.5	0.105263157895	0.416666666667	0.25748502994
870857718	4.4291851527e-05	0.000822960952039	0.00178702971107	0.0344774620656	2.23363859727e-05	0.6	0.578947368421	0.916666666667	0.574850299401
1663794048	4.33289851894e-06	0.000102443272038	0.00129866586637	0.00119616076554	2.23363859727e-05	0.7	0.315789473684	0.666666666667	0.311377245509
862290265	0.00324678529019	0.00105175092626	0.0164261224638	0.00920832589333	0.00377484922939	0.6	0.473684210526	0.583333333333	0.556886227545
707400118807482369	3.3700321814e-06	0.000361966227868	0.000300111859875	0.00168960108134	0.0	1.0	0.368421052632	0.416666666667	0.0
17389503	0.00010976676248	0.00164933667981	0.0227221055121	7.87200503808e-05	0.000469064105428	0.2	0.736842105263	0.333333333333	0.197604790419
40768083	1.17951126349e-05	0.000399528760949	0.00199983630262	0.00181440116122	4.46727719455e-05	0.3	0.315789473684	0.583333333333	0.329341317365
243053328	4.52547178645e-05	0.000440506069764	0.0269764184833	0.0766003690242	0.00116149207058	0.5	0.789473684211	0.5	0.125748502994
89662003	0.000310524393858	0.00669978999129	0.0129448248893	7.48800479232e-05	0.00192092919366	0.3	0.578947368421	0.666666666667	0.874251497006
17369567	0.000184629620224	3.4147757346e-05	0.0464554970489	0.0	0.000625418807237	0.2	0.894736842105	1.0	0.862275449102
738921600	0.000365889208266	0.0079837456675	0.00847770532653	0.00120576077169	0.000290373017646	0.6	0.631578947368	0.75	0.952095808383
604476686	0.000337725367893	0.00198056992607	0.00785838357933	0.0	0.000335045789591	0.6	0.526315789474	0.666666666667	0.245508982036
302563842	1.94980433352e-05	0.00676467073025	0.000163697378114	0.000276480176947	0.000111681929864	0.5	0.421052631579	0.833333333333	0.832335329341
247944133	1.34801287256e-05	0.000324403694787	0.00160514373539	0.00062400039936	8.9345543891e-05	0.5	0.105263157895	0.583333333333	0.946107784431
3331968983	0.000177648839277	0.000682955146921	0.0219281732282	0.0329645010973	0.000446727719455	0.9	0.736842105263	0.583333333333	0.592814371257
252434425	2.79231237887e-05	0.000679540371186	0.00899153320783	0.0145824093327	0.0	0.5	0.789473684211	0.25	0.287425149701
2810127544	0.000196424732859	0.0139596032031	0.0249529370038	0.0122649678496	0.0027027027027	0.8	0.263157894737	0.916666666667	0.0
156333299	3.53853379047e-05	0.000536119790333	0.00403877809002	0.00118848076063	2.23363859727e-05	0.4	0.473684210526	0.583333333333	0.275449101796
181336337	0.000380091486745	0.000334648021991	0.0195163651907	0.0152563297641	0.000469064105428	0.4	0.526315789474	0.666666666667	0.874251497006
3097175972	8.18436386911e-06	0.000464409499906	0.000708445875281	4.41600282624e-05	0.000178691087782	0.9	0.631578947368	1.0	0.0
186397253	0.000141541351619	0.00498557257252	0.0152766030975	0.000455040291226	0.000580746035291	0.4	0.894736842105	0.5	0.520958083832
2866782904	6.57156275373e-05	0.0010756543564	0.00129502814685	0.000322560206439	8.9345543891e-05	0.8	0.526315789474	1.0	0.0958083832335
719914275771428866	5.29576485649e-06	9.21989448343e-05	0.000155512509208	0.000305280195379	0.0	1.0	0.631578947368	0.916666666667	0.059880239521
4900376472	8.18436386911e-05	0.000484898154314	0.00158877399758	0.00359232229909	0.000446727719455	1.0	0.631578947368	0.833333333333	0.688622754491
2412966416	0.000543538047543	0.000635148286636	0.0485035331351	0.0704794051068	0.000938128210855	0.8	0.157894736842	0.583333333333	0.137724550898
174141832	0.000184870336808	0.00239034301422	0.0132276575815	0.123542479067	0.00227831136922	0.4	0.736842105263	0.75	0.916167664671
64619482	0.000516337073507	0.00709931875224	0.0354404823616	5.56800356352e-05	0.00600848782667	0.3	0.631578947368	0.833333333333	0.425149700599
394974502	2.91267067107e-05	0.000805887073366	0.00198619485445	0.00383808245637	0.000178691087782	0.5	0.578947368421	1.0	0.688622754491
2198704020	0.000129986955568	0.00176885383052	0.00702716467047	0.0135571286766	0.000312709403618	0.7	0.578947368421	0.75	0.640718562874
18155773	0.00371858979559	0.00213423483413	0.0225693212925	0.000120960077414	0.0137592137592	0.2	0.631578947368	1.0	0.868263473054
756335606607720450	0.000123246891205	0.00248595673479	0.0121081494011	0.0404275458736	0.0004914004914	1.0	0.947368421053	0.5	0.850299401198
732808088810618880	4.57361510333e-06	0.000105858047773	0.00100310115589	0.000109440070042	2.23363859727e-05	1.0	0.0	0.916666666667	0.323353293413
22286451	4.40511349426e-05	0.00326111082655	0.00299020544021	0.00247680158515	0.000223363859727	0.3	0.631578947368	0.666666666667	0.245508982036
96235518	0.00107985459755	0.00215472348853	0.257257705145	0.00496128317522	0.00290373017646	0.3	0.473684210526	1.0	0.239520958084
3195714762	2.88859901263e-05	6.82955146921e-05	0.000628416045981	0.00788928504914	0.0	0.9	0.0526315789474	0.583333333333	0.221556886228
4112063532	1.56465779851e-05	0.000522460687394	0.000684800698442	0.000662400423936	6.70091579182e-05	0.9	0.315789473684	0.916666666667	0.473053892216
125868025	5.34390817336e-05	0.00266693984873	0.00280013459562	0.00665280425779	0.000156354701809	0.4	0.368421052632	0.25	0.694610778443
737109737054056448	2.02201930884e-05	0.000618074407963	0.000964905100992	0.00206400132096	0.0	1.0	1.0	1.0	0.251497005988
103153950	1.97387599196e-05	0.000850279157916	0.00434434652916	0.0203942530523	0.0002457002457	0.4	0.684210526316	0.5	0.383233532934
742777527467380742	9.09908688978e-05	0.0010858986836	0.000233723478751	0.000266880170803	4.46727719455e-05	1.0	0.263157894737	0.666666666667	0.40119760479
2976487163	9.55644840011e-05	0.00653929553177	0.000879418692422	0.000460800294912	0.000268036631673	0.9	0.631578947368	0.666666666667	0.832335329341
3123204560	8.90651362227e-06	0.000235619525688	0.00144144635728	0.0116697674687	0.0	0.9	0.631578947368	1.0	0.802395209581
307445751	0.000684357249409	0.00225375198484	0.0849334752044	0.117025994897	0.00183158364977	0.5	0.421052631579	0.75	0.568862275449
250492272	0.00298199704737	0.00334648021991	0.0594694386089	0.0441849882784	0.0130221130221	0.5	0.473684210526	0.5	0.736526946108
237443755	0.000310283677273	0.00302207652512	0.0624314517229	0.0831206931972	0.00089345543891	0.5	0.947368421053	0.833333333333	0.712574850299
33655372	0.000102545264948	0.00216838259147	0.0406687947326	0.00282624180879	0.000335045789591	0.3	0.684210526316	0.916666666667	0.197604790419
385759660	0.00013335698775	0.00189178575697	0.0222019116216	0.0157766500971	0.000156354701809	0.5	0.315789473684	0.833333333333	0.11377245509
2869813893	7.46221411596e-06	0.00013317625365	0.00041742831419	1.15200073728e-05	0.0	0.8	0.105263157895	0.666666666667	0.0
37374348	5.12726324742e-05	0.00323379262067	0.0033276039251	0.00712896456254	2.23363859727e-05	0.3	0.210526315789	0.666666666667	0.341317365269
996399246	0.000130709105321	0.00233229182673	0.0221082403441	0.0226944145244	0.000223363859727	0.6	0.105263157895	0.5	0.131736526946
15801372	0.000141541351619	0.00198056992607	0.0349166507516	0.0920851789345	0.000826446280992	0.2	0.947368421053	0.75	0.48502994012
744682635188928512	6.09012958496e-05	0.00103126227185	0.0120990551024	0.0304723395023	0.000402054947509	1.0	0.842105263158	0.416666666667	0.832335329341
3091636366	0.000129746238984	0.002328877051	0.0157485972044	2.68800172032e-05	0.0002457002457	0.9	0.842105263158	0.666666666667	0.0658682634731
321213484	0.000324245239168	0.00306988338541	0.107339099119	9.600006144e-06	0.000826446280992	0.5	0.263157894737	0.916666666667	0.251497005988
940237466	0.000186555352899	0.00860864962694	0.0305268327286	0.0695347645022	0.000558409649319	0.6	0.105263157895	0.916666666667	0.0419161676647
37214134	0.000516096356923	0.00346941214636	0.04682108786	0.00319488204472	0.00214429305338	0.3	0.526315789474	0.666666666667	0.946107784431
2585090000	1.08322462974e-05	0.000198056992607	0.000244636637292	0.000324480207667	0.0	0.8	0.0526315789474	0.916666666667	0.161676646707
861746341	1.25172623881e-05	0.00030391504038	0.000690257277713	9.600006144e-06	6.70091579182e-05	0.6	0.684210526316	0.916666666667	0.682634730539
3145741085	3.00895730482e-05	0.000580511874883	0.00439345574259	0.0062400039936	0.000848782666964	0.9	0.736842105263	0.833333333333	0.808383233533
868252610	0.000126857639971	0.00162884802541	0.013447739612	0.00170496109118	2.23363859727e-05	0.6	0.210526315789	0.666666666667	0.239520958084
19780786	0.000273694756447	0.00622172138845	0.283734846625	3.8400024576e-06	0.00174223810587	0.3	0.894736842105	0.416666666667	0.0239520958084
3556805776	0.000102304548364	0.000208301319811	0.0066424758319	0.029589138937	0.000111681929864	0.9	0.263157894737	0.333333333333	0.880239520958
710823996032290816	4.18846856831e-05	0.000887841690997	0.0011540665157	0.00681024435856	6.70091579182e-05	1.0	1.0	0.75	0.497005988024
1534375489	7.31778416533e-05	0.00090491556967	0.0511281477642	0.026467216939	0.000580746035291	0.7	0.947368421053	0.916666666667	0.610778443114
262939560	0.000310283677273	0.00172787652171	0.012139070017	0.0011865607594	0.00131784677239	0.5	0.526315789474	0.583333333333	0.844311377246
360323271	6.1142012434e-05	0.00147859789308	0.00513645995326	0.0317241803035	0.000335045789591	0.5	0.157894736842	0.5	0.383233532934
2204642713	0.000191610401171	0.00615684064949	0.03634991224	0.00336960215655	0.000357382175564	0.7	0.157894736842	0.333333333333	0.221556886228
1574318594	0.000149244282319	0.00411821953593	0.00760192435362	0.000460800294912	6.70091579182e-05	0.7	0.263157894737	0.5	0.269461077844
4384693707	3.85146535017e-05	0.00157079683792	0.00320210260188	0.00464064297001	0.000625418807237	0.9	0.315789473684	0.916666666667	0.479041916168
702559655461957632	3.85146535017e-05	0.000758080213082	0.000994006857101	0.0218054539555	6.70091579182e-05	1.0	0.263157894737	0.75	0.0958083832335
266867158	0.000111211061986	0.0067100343185	0.00312207277258	0.00990336633815	0.000335045789591	0.5	0.421052631579	0.833333333333	0.239520958084
484595690	0.00106613375224	0.013754716659	0.0955638010531	0.0302880193843	0.00480232298414	0.6	0.473684210526	0.75	0.826347305389
768806279309512705	1.6850160907e-06	0.00017073878673	0.000865777244246	1.72800110592e-05	2.23363859727e-05	1.0	0.578947368421	0.666666666667	0.586826347305
162500440	7.89550396785e-05	0.00213082005839	0.00113133076874	0.00403200258048	2.23363859727e-05	0.4	0.157894736842	0.666666666667	0.51497005988
3073503603	0.000106637446883	0.00434359473442	0.00746550987186	0.0212083335733	0.000603082421264	0.9	0.473684210526	0.583333333333	0.610778443114
1575902725	0.00167249882831	0.000232204749953	0.058010713084	0.0309715398218	0.00107214652669	0.7	0.263157894737	0.5	0.221556886228
1199251308	0.00222349908997	0.00168689921289	0.0873307323639	0.192311163079	0.00125083761447	0.7	0.263157894737	0.5	0.191616766467
48525928	0.000104230281039	0.00426505489252	0.00660337034713	0.00800448512287	0.000134018315836	0.3	0.947368421053	0.75	0.832335329341
215698464	0.000582293417629	0.00939404804589	0.0371638519812	0.116315594442	0.00390886754523	0.4	0.789473684211	0.333333333333	0.62874251497
2359225182	0.00040560744469	0.00459970291451	0.00891150337853	0.00918528587858	0.000402054947509	0.8	0.157894736842	0.916666666667	0.838323353293
13854472	0.00118769562736	0.00380406016835	0.101787939141	0.0451584289014	0.00431092249274	0.2	0.894736842105	0.416666666667	0.946107784431
4853512997	1.75723106602e-05	0.000273182058768	0.0130957902491	0.0300556992356	0.000178691087782	1.0	0.578947368421	0.5	0.0
4505360352	1.73315940758e-05	0.000536119790333	0.00259096572359	0.00939264601129	0.0002457002457	0.9	0.947368421053	0.666666666667	0.634730538922
706466308976734208	1.0591529713e-05	0.000112687599242	0.00173246391837	0.000408960261735	4.46727719455e-05	1.0	0.210526315789	0.666666666667	0.209580838323
889022935	3.27374554765e-05	0.000792227970428	0.00587036986513	0.0144729692627	0.000201027473755	0.6	0.736842105263	0.666666666667	0.592814371257
2804090827	8.18436386911e-06	0.000307329816114	0.00484089524277	0.00994368636396	0.000178691087782	0.8	0.315789473684	0.833333333333	0.389221556886
2218957290	0.000276824072044	0.00141030237839	0.0289935339536	0.0214713737417	0.000513736877373	0.7	0.210526315789	0.75	0.167664670659
305141481	0.000155743630098	0.00252351926787	0.00255186023882	0.000700800448512	0.000335045789591	0.5	0.578947368421	0.416666666667	0.550898203593
2807496454	0.000290063484185	0.00620806228551	0.0350567029529	1.9200012288e-06	0.00138485593031	0.8	0.947368421053	0.916666666667	0.197604790419
566871266	4.47732846957e-05	0.00169031398863	0.0571376604007	0.0994733436629	0.000692427965155	0.6	0.315789473684	0.833333333333	0.958083832335
396787338	0.00109598260871	0.0171080264304	0.198534908466	0.194402044417	0.00594147866875	0.5	0.105263157895	0.666666666667	0.502994011976
751804249084948480	1.97387599196e-05	0.00347965647356	0.00098309369856	0.00189120121037	0.000469064105428	1.0	0.684210526316	0.583333333333	0.0
1633951202	0.000222903557141	0.00297426966484	0.0308778726616	3.8400024576e-06	0.00109448291266	0.7	0.736842105263	0.666666666667	0.916167664671
3059822856	0.000109044612727	0.000672710819717	0.00631053392628	0.00492480315187	8.9345543891e-05	0.9	1.0	0.75	0.479041916168
324191116	4.16439690987e-05	0.000881012139528	0.00467810729454	0.00603456386212	0.000178691087782	0.5	0.368421052632	0.666666666667	0.0778443113772
2366569213	0.000310042960689	0.00151616042616	0.0449403868715	0.114163273064	0.00064775519321	0.8	0.157894736842	0.583333333333	0.431137724551
3237611533	0.000108322462974	0.000764909764551	0.0214407188134	0.0761126887121	0.000379718561537	0.9	0.526315789474	1.0	0.0
93033299	0.000252270980436	0.000191227441138	0.00645695213671	0.0	0.00167522894796	0.3	0.736842105263	0.916666666667	0.22754491018
2834652729	3.08117228014e-05	0.00112687599242	0.012296401386	0.0390009849606	4.46727719455e-05	0.8	0.210526315789	0.833333333333	0.670658682635
2679693610	9.7971649845e-05	0.00191568918711	0.00659791376786	0.00916800586752	0.000379718561537	0.8	0.578947368421	0.333333333333	0.0
33443030	0.00188288512307	0.00238009868702	0.021951818405	0.0225907344581	0.00276971186062	0.3	0.894736842105	1.0	0.305389221557
609212773	0.000137930602853	0.00503679420854	0.0037741339954	0.00167808107397	0.000178691087782	0.6	0.631578947368	0.833333333333	0.916167664671
139881843	6.28270285247e-05	0.000560023220475	0.00343309779099	0.00143616091914	4.46727719455e-05	0.4	0.526315789474	0.333333333333	0.11377245509
